ndvi_real,ndbi_real,mndwi_real,elevation_m_real,slope_degrees_real,settlement_id,flood_zone_overlap_real,building_density_per_ha_real,road_density_m_per_ha_real
0.3932493031024933,0.006514279171824455,-0.47362297773361206,1412.1796875,6.755891799926758,S094,0.0,2.6893688676413956,68.60106720746431
0.25669097900390625,0.07850572466850281,-0.42722511291503906,1424.1494140625,8.192710876464844,S176,0.0,10.74188492641467,120.60113921307456
0.34391912817955017,0.06835845112800598,-0.5116598606109619,1421.295654296875,7.522060871124268,S124,0.0,0.0,101.58377055953794
0.18171951174736023,0.10741452127695084,-0.40006840229034424,1461.988525390625,6.195916652679443,S168,0.00031887755102040814,7.334803662938062,123.82936774325073
0.22721683979034424,0.06935591250658035,-0.4040788412094116,1616.3387451171875,8.104889869689941,S015,0.0,31.211809345879274,160.74150866930202
0.23713167011737823,0.0805823877453804,-0.4286383390426636,1445.9345703125,9.248501777648926,S149,0.0,10.048952295536179,181.33837762043925
0.23471032083034515,0.05750422179698944,-0.37777814269065857,1490.059326171875,5.719837665557861,S073,0.0,11.372752795146928,237.9427304512318
0.343152791261673,0.03455772623419762,-0.47915419936180115,1453.359619140625,6.396388053894043,S132,0.0,6.521151994036372,81.8822170857167
0.3636723756790161,0.05776817351579666,-0.5146766304969788,1397.326904296875,8.86395263671875,S192,0.0,20.27313646313579,102.8601279252468
0.31265613436698914,0.07550236582756042,-0.4838916063308716,1465.5087890625,7.432339191436768,S082,0.0,0.0,68.24827595144808
0.22921675443649292,0.11109895259141922,-0.44270849227905273,1471.8271484375,5.288527011871338,S184,0.0,26.365083284114743,76.26726757987576
0.22200356423854828,0.07383407652378082,-0.4191519618034363,1471.776123046875,9.36863899230957,S076,0.0,11.20124598182411,95.80134644005238
0.2634812593460083,0.0773371085524559,-0.44108396768569946,1468.70263671875,8.508864402770996,S109,0.0,0.0,94.93359446253423
0.20831206440925598,0.0785244032740593,-0.4075494408607483,1487.3448486328125,14.103876113891602,S115,0.0,27.193420399252545,140.0807341520234
0.36046066880226135,0.045804981142282486,-0.5211127400398254,1471.4324951171875,9.840161323547363,S159,0.0,0.0,61.23899023200615
0.30582791566848755,0.06975652277469635,-0.48420703411102295,1469.937744140625,9.29206657409668,S185,0.000711997152011392,2.0478131989425066,98.05173711106552
0.4119553864002228,0.015559671446681023,-0.5171796083450317,1407.51025390625,7.080774307250977,S140,0.0,3.577172103872349,56.239567164750405
0.3670281767845154,-0.011366588994860649,-0.44714030623435974,1399.3067626953125,5.16196870803833,S070,0.0,0.11923907012897976,41.087116187472624
0.3450757563114166,0.05759739503264427,-0.5123587846755981,1444.3638916015625,7.590427398681641,S143,0.0,3.1832337125364814,62.745938721372966
0.1623794138431549,0.09980273991823196,-0.3656978905200958,1511.3365478515625,4.251276016235352,S087,0.0,9.961669410855068,186.37256267900338
0.22726601362228394,0.06977500021457672,-0.3966727554798126,1516.7735595703125,3.7042901515960693,S092,0.0,4.425367551179293,164.02160235027623
0.41012969613075256,-0.013617480173707008,-0.5003938674926758,1465.832763671875,5.021531105041504,S072,0.0,5.567301707893171,77.83163852689046
0.16743497550487518,0.10164639353752136,-0.39353516697883606,1477.3607177734375,6.780320644378662,S187,0.0,17.792190761492808,143.78647143125767
0.3127652704715729,0.012842915952205658,-0.3998340964317322,1451.9017333984375,6.8168535232543945,S067,0.0,8.59876775709281,152.2024116352303
0.38956761360168457,0.047269247472286224,-0.5378639698028564,1640.2476806640625,9.7180757522583,S069,0.0,11.268092127190236,56.70022759474707
0.19438235461711884,0.11190570145845413,-0.44466540217399597,1415.3494873046875,7.431848526000977,S175,0.0,7.712093852407776,123.8587232893114
0.31800833344459534,0.07203935831785202,-0.47789353132247925,1436.2750244140625,9.093125343322754,S091,0.0,17.860405548335027,189.2620271527527
0.3447492718696594,0.03582902252674103,-0.4775407314300537,1429.9075927734375,6.526724338531494,S136,0.0011337868480725624,21.367641367139665,179.7191000283172
